dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9,dimension_10,dimension_11,dimension_12,dimension_13,dimension_14,dimension_15,dimension_16,dimension_17,dimension_18,dimension_19,dimension_20
49,96,28,8,100,95,68,79,2,12,72,26,58,13,55,31,24,30,67,50
24,28,99,14,82,93,98,59,29,29,92,71,97,79,39,35,3,86,43,43
46,55,5,35,71,33,5,46,48,99,99,2,67,50,47,9,91,19,30,62
16,39,90,93,39,70,96,32,60,8,22,35,23,65,54,9,72,41,79,14
89,76,30,23,8,31,14,66,52,98,77,2,65,55,0,45,56,57,49,45
71,93,80,100,34,60,64,92,59,69,40,8,64,50,94,9,47,12,38,16
14,8,85,85,38,50,34,21,97,32,14,66,10,83,8,92,82,29,30,70
37,4,100,34,9,13,80,98,1,60,64,97,64,84,16,12,1,63,60,22
93,13,32,95,57,33,42,18,96,34,6,72,36,38,68,100,0,96,59,68
11,66,91,79,77,100,50,60,83,57,49,79,37,37,64,65,21,98,44,91
30,59,61,59,64,89,51,32,74,55,75,87,85,69,100,53,54,44,49,1
0,8,17,35,82,17,2,26,5,80,97,69,85,66,59,70,79,60,43,45
64,43,43,45,95,65,28,43,79,97,71,51,76,62,45,91,98,14,85,7
55,3,68,75,34,37,82,9,7,11,74,41,87,86,41,64,45,58,9,54
98,60,98,84,79,60,1,95,40,12,52,25,15,66,83,45,26,61,1,52
46,71,53,59,68,94,9,95,91,37,23,20,27,61,4,12,1,51,70,70
10,96,52,37,59,71,80,46,59,20,82,44,96,73,86,68,6,44,57,50
39,90,29,94,44,94,9,16,33,0,54,10,61,6,14,34,51,41,40,25
12,56,91,59,25,49,11,21,23,0,38,78,23,99,73,39,64,52,41,28
82,13,48,59,93,14,14,50,77,50,35,30,17,0,93,7,65,46,31,45
1,62,92,12,35,70,74,6,39,65,31,60,97,17,98,10,13,99,3,19
80,77,10,32,19,92,39,19,18,69,97,93,69,48,2,71,51,46,89,1
62,79,93,96,67,43,44,1,38,16,1,34,52,17,2,42,75,62,1,64
31,76,84,60,77,23,42,72,84,16,13,95,58,74,84,90,71,8,96,58
66,31,53,96,36,39,60,64,100,42,100,63,7,96,33,81,5,69,28,50
5,50,31,3,67,3,80,23,82,69,5,55,22,57,74,5,97,65,37,99
25,54,35,94,42,7,85,83,96,98,97,51,82,3,74,9,2,67,69,74
99,42,76,71,100,87,68,77,85,22,91,1,11,23,38,72,78,98,15,60
0,5,86,68,39,32,42,32,17,46,31,73,19,50,66,17,81,8,51,84
96,14,0,42,88,82,98,9,63,19,19,54,89,94,53,25,15,34,40,79
44,45,86,9,36,41,91,36,32,13,67,53,34,64,16,58,56,30,96,100
93,55,69,37,57,8,26,92,53,97,28,42,95,14,21,80,81,29,35,90
54,54,97,34,88,26,35,6,48,43,37,53,89,35,33,38,51,80,58,89
72,50,37,73,97,69,32,70,48,24,89,97,34,50,90,39,50,43,89,1
51,35,57,49,32,18,50,21,18,19,51,94,20,60,91,30,49,75,91,57
63,68,77,91,13,83,5,13,8,59,68,70,43,33,67,47,62,28,1,83
10,1,92,57,25,47,70,46,89,49,78,94,43,16,26,36,17,5,89,93
8,91,23,60,24,87,88,65,99,55,27,95,15,91,88,83,80,56,95,98
48,49,55,48,8,92,75,73,86,61,50,72,100,99,49,92,43,52,100,59
98,39,12,45,7,29,5,62,47,46,88,16,4,72,15,40,12,100,83,17
13,96,79,83,54,95,76,75,3,13,14,4,41,100,6,90,17,22,49,35
54,88,85,50,31,68,93,81,19,65,70,63,2,29,50,55,84,23,87,36
87,32,79,20,21,15,11,20,9,31,84,23,96,62,42,56,86,95,23,7
8,76,28,38,39,1,41,9,18,11,100,7,49,62,88,86,62,32,40,67
46,69,50,20,22,16,4,61,85,14,1,55,7,53,94,20,78,96,33,7
33,15,18,36,78,21,21,1,73,95,71,31,35,88,70,21,44,17,97,72
16,5,80,98,8,29,53,97,92,53,58,81,25,1,56,23,8,63,64,72
19,78,17,2,71,94,48,1,64,75,20,53,27,17,77,86,60,61,95,55
27,25,100,9,66,80,58,87,42,11,3,86,89,52,4,9,51,93,6,29
16,92,55,41,44,92,25,28,45,7,19,58,27,33,94,56,82,32,69,22
90,17,44,83,79,21,51,30,56,32,50,74,29,39,59,59,70,11,63,90
57,46,6,47,9,68,4,70,82,90,57,69,33,43,16,41,31,86,51,97
20,77,61,0,76,41,36,65,9,48,10,45,71,48,83,42,20,50,65,94
45,57,11,8,90,77,84,2,80,94,2,11,3,87,88,89,38,12,71,33
24,100,20,6,27,17,3,90,31,1,59,49,84,18,30,27,89,56,87,58
3,73,10,5,11,55,51,23,9,68,37,24,86,15,19,19,17,74,43,55
25,20,17,73,94,97,21,12,63,70,91,65,18,92,13,77,37,9,42,42
81,25,69,82,15,64,44,14,71,59,12,14,57,0,84,57,88,32,97,71
25,25,49,94,19,70,45,50,23,75,73,98,45,37,84,74,18,69,70,36
80,70,73,8,78,47,95,62,26,69,76,49,71,62,22,49,19,35,32,51
41,78,32,89,57,27,45,29,24,85,75,42,89,75,36,65,47,19,94,86
99,99,84,79,15,73,97,87,42,71,59,79,3,27,46,88,9,27,75,97
31,92,51,48,13,2,82,45,86,26,54,43,82,29,44,21,30,45,71,56
94,30,81,25,22,37,8,2,34,79,15,6,6,77,23,34,85,27,23,77
3,97,100,37,71,88,41,64,46,10,23,0,32,91,95,71,46,22,9,18
96,29,39,80,75,89,35,45,81,80,100,81,18,21,88,2,26,53,33,63
6,2,18,73,79,59,78,66,0,82,4,71,97,79,2,76,23,23,10,73
74,78,14,0,89,69,92,83,47,37,61,47,5,9,37,52,4,40,80,100
63,3,86,77,38,52,10,68,84,88,51,6,58,33,53,88,69,31,19,62
49,53,25,67,51,27,12,8,42,34,30,66,76,40,4,3,64,13,58,28
16,75,97,13,4,88,44,62,4,67,95,18,34,16,65,33,85,79,27,14
17,0,99,2,53,21,45,30,69,21,35,38,76,50,98,65,2,95,63,55
63,76,69,84,92,36,98,31,83,57,42,99,24,52,71,72,79,57,22,71
38,59,89,98,5,42,23,21,19,14,69,70,50,56,39,59,46,45,52,21
75,8,26,23,93,51,100,54,33,81,38,54,93,46,71,20,51,3,64,5
55,3,52,53,78,35,51,9,24,13,97,6,35,97,56,61,6,4,81,62
51,45,97,42,1,40,69,89,40,20,26,25,57,92,58,97,70,47,46,27
2,37,41,53,0,4,40,69,20,39,78,41,86,14,14,43,9,84,80,0
5,42,47,91,47,26,48,79,87,72,29,41,55,98,98,24,84,95,48,65
61,91,68,20,72,40,80,58,85,52,8,37,95,84,71,1,44,53,62,31
93,9,34,55,72,92,2,32,13,51,46,91,39,46,77,74,81,55,93,59
85,45,56,95,28,47,42,24,95,69,22,66,76,2,4,26,8,2,99,86
80,81,98,48,29,53,65,36,55,14,29,26,43,44,93,92,40,12,78,11
61,21,90,35,6,75,62,46,10,55,75,59,85,97,77,12,82,49,2,29
100,0,71,16,94,49,50,6,62,18,59,49,54,26,7,66,17,24,79,47
9,28,94,77,16,38,82,38,66,74,29,8,57,90,29,80,55,14,19,99
28,32,76,70,70,95,72,42,7,25,56,10,88,38,35,84,47,62,25,96
65,44,86,2,59,87,82,8,83,79,4,92,40,56,10,74,16,74,81,23
67,35,85,93,10,25,93,69,48,90,34,43,55,52,78,10,55,60,87,38
29,51,95,16,98,65,25,29,87,44,20,29,91,2,57,95,53,42,100,39
4,77,41,45,87,29,56,92,52,100,64,76,70,87,43,4,71,83,75,97
67,91,3,27,67,43,0,66,83,6,64,72,47,44,70,96,35,92,33,22
93,61,53,46,47,0,4,67,73,85,84,51,47,14,93,98,59,91,73,78
1,18,25,88,2,86,65,8,55,85,44,64,95,67,85,96,0,100,83,71
86,33,67,3,54,56,77,18,96,44,44,55,75,81,65,17,22,15,92,49
100,43,26,72,91,51,58,3,99,95,18,72,1,33,37,26,44,78,4,50
67,91,26,14,11,59,44,100,17,68,5,16,6,23,59,26,15,52,76,16
60,61,78,53,23,74,19,48,38,54,15,92,71,84,77,56,35,33,68,68
9,1,76,30,17,71,51,57,100,12,91,64,43,53,25,49,32,29,15,69
19,1,88,46,20,2,31,19,74,44,28,22,94,37,5,30,66,54,94,98
37,63,98,2,2,91,80,74,23,64,76,86,30,73,18,15,88,43,7,11
66,83,60,87,49,0,7,49,14,35,32,84,58,40,96,86,90,79,87,58
19,51,19,82,44,37,86,2,24,6,76,74,9,35,53,59,18,44,53,45
14,20,93,76,8,20,58,86,88,79,52,48,62,72,37,88,5,0,94,57
54,24,65,12,19,7,49,23,25,53,28,65,36,53,42,96,55,3,19,61
52,92,75,0,75,21,47,80,55,67,29,20,59,75,56,61,52,52,50,80
49,67,4,14,74,92,82,88,74,3,5,78,7,0,75,16,31,13,3,42
91,61,64,87,73,93,100,3,2,69,89,49,53,57,61,15,44,31,53,66
56,66,18,42,43,88,98,46,91,87,0,87,82,3,4,20,17,76,72,95
45,66,77,69,93,37,9,34,76,55,12,92,51,12,64,10,25,44,100,4
57,4,49,71,82,16,92,34,44,68,35,11,38,35,32,22,96,10,28,26
21,70,87,51,57,15,6,92,15,88,20,43,99,20,61,40,30,41,87,94
66,65,97,21,67,88,6,34,57,31,87,51,92,52,40,60,63,86,75,81
80,80,17,31,58,7,8,3,13,23,40,74,14,43,42,37,29,60,61,56
77,71,45,29,30,89,13,54,51,75,83,33,29,58,46,55,79,22,70,66
46,56,87,58,25,93,59,38,91,10,61,0,59,33,77,37,33,27,87,5
84,11,79,42,73,27,41,14,38,2,60,89,88,75,14,55,16,50,51,90
2,49,18,49,54,33,63,42,34,89,12,19,57,41,9,32,88,34,0,6
87,35,29,26,75,73,63,92,71,80,51,42,24,18,100,67,51,68,55,52
8,85,40,67,53,3,82,84,4,23,6,90,86,36,20,71,67,40,96,55
98,22,61,23,74,87,89,3,61,52,97,61,17,63,24,48,49,9,63,0
100,43,97,37,27,7,19,27,76,89,43,58,30,20,78,100,18,39,66,96
46,42,38,76,86,10,16,65,44,44,7,85,82,54,59,80,82,41,54,87
55,29,60,65,13,14,80,53,59,90,88,86,42,56,83,12,33,51,63,7
62,51,33,49,64,62,50,23,29,55,95,16,3,74,99,52,76,93,48,16
10,40,76,3,98,34,36,3,8,20,100,15,81,19,28,87,94,37,4,38
46,97,52,58,62,19,50,8,79,87,57,94,24,59,93,34,100,48,33,31
79,53,35,97,28,26,47,52,74,67,72,85,27,70,100,33,91,48,94,55
62,91,32,100,73,2,63,45,74,65,28,38,97,56,25,60,78,70,82,39
39,81,53,61,38,28,38,13,60,34,83,35,83,35,6,84,96,91,45,68
27,91,78,51,56,93,74,11,32,56,44,18,3,16,92,55,65,7,90,59
68,6,64,6,38,78,15,73,90,78,28,38,8,32,48,89,11,86,82,71
50,66,61,86,20,21,90,100,22,20,88,88,98,49,17,75,5,59,66,34
92,39,95,82,34,26,7,8,39,35,76,56,13,88,49,100,54,17,84,48
17,72,35,62,73,30,96,26,7,8,89,30,68,75,63,99,72,93,17,7
33,87,52,40,54,30,9,43,3,49,58,97,14,54,33,70,87,76,13,22
68,60,38,0,0,63,38,64,73,82,46,61,38,90,44,7,93,71,40,23
26,53,94,7,25,87,60,24,89,31,22,78,86,28,95,27,36,51,31,52
65,91,25,100,21,19,76,36,97,56,39,37,50,28,98,100,33,26,50,15
99,31,20,95,78,84,79,15,62,35,38,1,13,79,32,43,99,30,13,26
30,62,78,92,62,80,96,13,71,85,98,58,71,2,3,81,53,51,23,68
12,91,5,75,7,25,68,85,98,35,53,26,68,59,11,39,8,70,24,15
41,86,18,48,100,58,46,67,31,20,17,54,93,46,78,34,99,80,40,98
51,5,75,94,88,24,58,47,42,6,98,34,87,30,15,24,53,92,94,38
39,13,15,44,24,5,84,66,40,31,4,43,12,8,58,88,63,7,65,23
55,12,55,2,69,86,52,92,58,14,42,9,20,29,10,41,35,16,30,16
63,10,23,8,76,11,40,50,70,75,4,11,78,94,21,87,67,81,5,14
70,97,37,28,75,22,51,60,71,78,84,5,28,73,60,72,22,12,80,57
85,70,32,28,95,61,1,37,68,17,42,44,32,23,97,2,51,72,1,13
41,86,71,97,62,19,10,72,0,18,93,63,65,67,75,39,98,14,98,54
93,54,23,75,48,44,97,62,30,85,15,69,40,34,4,58,12,17,57,49
10,28,96,99,86,12,16,73,55,30,76,57,61,60,82,78,73,66,76,15
39,53,82,86,63,45,3,69,3,70,92,77,66,13,86,38,72,90,94,18
32,89,42,40,12,5,51,58,21,72,69,41,30,14,16,70,100,39,43,98
62,85,89,41,10,0,53,0,52,34,99,93,48,2,13,39,7,53,18,47
23,93,60,36,47,52,59,15,28,35,35,33,89,3,81,55,52,15,61,58
89,16,55,64,48,60,82,77,34,40,17,81,37,41,66,86,45,10,52,0
24,63,87,77,96,89,34,6,69,68,13,59,40,44,54,99,58,17,92,10
41,47,25,89,22,86,0,46,97,32,77,21,53,5,80,4,82,32,7,67
45,50,98,81,8,21,70,6,36,24,43,23,4,83,68,35,3,41,62,49
96,1,21,79,42,40,34,4,83,14,17,72,6,36,64,2,58,40,43,66
91,66,1,49,63,43,97,58,90,69,52,45,30,94,38,63,17,2,56,44
58,45,86,70,0,34,34,45,59,36,17,96,36,0,72,23,2,17,97,84
2,98,69,68,7,85,75,74,39,48,61,19,5,17,75,34,93,84,28,98
78,37,88,83,33,19,73,92,56,48,57,81,20,68,20,55,7,19,21,60
52,19,52,12,18,90,77,22,81,80,3,97,71,20,41,68,65,14,64,68
3,73,63,31,97,5,52,4,61,27,64,9,82,52,44,87,80,33,9,82
25,34,70,3,80,55,61,64,40,6,72,23,1,1,21,57,18,27,84,63
84,100,14,37,96,1,57,4,59,80,54,10,88,4,50,41,16,33,95,37
10,77,73,39,49,9,24,88,14,54,91,63,19,29,55,52,41,1,31,75
63,25,3,51,34,82,71,53,23,34,29,80,20,80,41,37,38,68,22,15
12,55,51,33,24,61,60,35,48,71,8,56,22,54,0,46,49,73,21,38
84,55,78,48,84,38,48,32,11,99,100,30,17,14,78,29,50,90,82,69
77,1,91,87,75,3,18,50,66,98,57,72,0,37,66,3,68,80,90,69
5,0,86,98,75,97,6,39,66,1,27,76,59,48,29,47,20,61,96,74
3,96,38,71,17,92,15,14,52,48,19,36,70,11,39,41,35,49,87,49
80,37,57,52,74,41,32,2,89,11,72,85,76,100,57,80,28,40,5,55
50,68,24,51,36,2,28,95,99,36,0,40,38,21,99,75,70,76,92,44
68,23,54,36,38,19,25,81,61,83,65,43,50,87,21,21,37,53,9,52
55,30,51,64,75,99,72,51,67,0,40,36,12,27,6,100,27,82,65,14
17,87,77,95,75,95,1,36,14,58,95,57,11,9,40,15,60,45,70,13
19,77,100,53,38,77,26,21,45,13,3,55,64,86,3,79,53,22,98,100
11,26,39,32,2,65,79,41,93,85,90,44,91,7,20,76,86,56,0,32
5,1,61,67,88,9,19,38,91,51,47,41,83,98,82,63,19,17,57,17
62,0,77,19,80,36,93,61,54,41,30,39,41,7,78,56,97,10,85,18
8,32,40,5,78,7,70,77,72,66,67,49,85,100,10,62,14,99,8,11
73,47,8,75,93,16,96,65,70,41,30,89,52,76,48,33,50,37,20,48
30,75,58,69,56,34,53,74,40,39,93,11,59,23,11,76,26,36,98,13
94,38,50,19,35,63,23,99,73,98,2,23,58,20,80,66,7,55,55,84
47,75,71,52,87,28,19,32,51,48,10,75,45,21,70,29,49,89,30,68
81,76,18,21,21,22,23,39,32,34,18,48,59,15,74,80,59,26,4,66
70,61,4,65,16,2,43,81,16,34,72,51,82,88,4,39,50,97,38,65
53,15,48,99,26,87,89,79,88,64,58,60,36,53,25,8,50,39,63,96
39,24,0,93,41,58,45,100,81,72,46,11,74,48,92,12,42,79,11,58
86,43,12,37,54,12,21,37,23,36,31,49,48,30,97,14,46,10,78,67
54,4,87,42,43,0,13,92,27,88,57,23,72,80,58,64,83,93,1,96
48,62,83,21,77,93,44,84,54,69,0,20,13,100,36,95,68,53,4,26
98,85,5,87,60,53,28,79,41,93,37,16,48,3,10,15,48,89,9,46
62,16,19,30,46,65,94,55,46,72,34,17,80,58,19,23,5,60,44,41
66,28,47,67,95,84,10,86,82,17,66,55,20,26,49,31,19,78,49,49
76,44,59,17,19,89,42,52,37,4,24,21,67,75,73,31,43,24,46,5
42,22,80,77,75,58,48,84,38,8,14,59,90,4,73,82,64,9,42,62
28,35,17,44,43,74,7,25,15,85,2,94,99,90,1,92,6,0,55,10
3,57,41,12,69,67,79,15,44,77,39,82,25,29,43,55,5,26,81,72
92,15,73,99,61,12,81,11,49,90,21,16,68,47,75,96,21,50,100,19
94,78,88,68,49,8,49,85,75,39,45,37,87,63,79,85,80,56,21,31
48,80,9,64,5,58,50,47,45,26,54,79,50,56,27,36,35,96,62,84
29,31,36,31,99,84,40,11,43,29,78,41,90,7,24,8,36,19,12,99
27,88,53,27,64,16,91,48,96,2,56,6,82,40,60,83,70,24,34,30
47,90,5,73,33,98,3,24,77,26,90,46,35,73,0,63,77,21,4,63
42,95,21,70,19,25,69,53,49,4,40,78,78,50,93,51,26,79,88,97
98,65,66,91,16,62,35,18,2,49,8,8,17,34,1,67,42,18,14,82
61,36,88,67,74,47,36,23,83,74,40,62,81,38,51,28,22,29,65,84
95,69,80,30,51,40,11,42,56,54,11,36,2,66,89,35,4,43,93,58
19,45,14,88,10,81,21,51,92,27,68,56,14,1,59,68,80,69,93,37
57,64,65,1,91,94,85,90,67,70,13,1,78,49,10,46,40,83,17,2
54,2,58,55,9,79,11,63,36,10,56,52,31,5,39,39,74,50,96,68
12,54,12,79,13,60,91,42,3,68,47,75,83,70,65,74,5,12,20,37
45,45,59,58,60,29,19,27,8,70,96,7,37,66,65,61,47,88,75,34
18,86,85,11,65,56,12,48,59,99,14,7,38,11,67,46,13,94,92,55
68,12,67,29,22,67,18,3,93,28,48,4,81,85,36,47,92,56,77,42
100,24,66,7,83,33,57,28,49,51,47,14,79,44,31,67,83,43,83,58
37,18,100,69,57,1,23,36,28,10,62,19,91,45,80,11,92,63,89,26
29,95,23,57,3,12,69,65,32,15,3,9,31,18,85,37,95,50,66,69
88,73,84,7,52,47,16,24,18,25,23,73,29,63,22,84,68,85,96,38
14,79,76,4,40,65,36,70,10,100,59,50,17,47,45,84,12,84,73,57
29,45,40,97,9,46,95,18,6,45,54,46,72,89,84,78,22,73,45,44
74,32,28,41,65,24,96,74,96,15,5,63,58,28,67,34,92,96,57,90
33,1,17,9,50,78,8,72,53,34,9,38,85,62,15,68,48,14,70,18
17,84,19,54,63,46,40,56,52,79,30,88,50,1,60,38,20,79,51,11
43,5,68,62,92,35,56,54,14,2,48,71,8,16,46,41,3,69,44,32
28,97,31,5,12,81,11,7,19,58,11,10,69,49,53,65,51,14,22,67
82,52,68,70,24,95,87,30,34,90,15,54,82,86,72,67,58,5,36,41
87,92,2,23,71,62,88,2,88,25,88,57,80,72,94,79,3,20,68,52
10,71,45,72,11,68,70,71,20,17,45,40,45,89,80,10,3,90,75,100
61,38,65,53,11,18,85,81,80,67,21,81,75,16,19,57,46,65,1,52
93,44,66,36,56,52,52,40,84,46,29,39,16,40,27,90,4,78,41,47
41,75,85,11,9,48,74,61,67,45,72,49,54,35,20,38,69,43,13,71
11,99,99,30,87,46,97,40,4,6,30,56,66,76,36,59,23,37,0,19
1,23,2,49,11,78,38,46,37,2,2,7,34,11,73,32,44,26,77,29
40,0,54,27,87,73,54,11,53,10,78,30,39,38,85,95,51,58,50,40
24,14,68,4,54,84,2,86,22,38,91,88,53,67,40,65,42,72,74,34
59,54,3,46,66,9,64,13,43,79,6,22,38,17,18,97,87,5,96,50
34,47,16,22,9,96,88,53,77,75,25,52,18,97,21,53,90,13,15,96
79,76,84,1,36,95,53,25,84,70,13,56,96,76,54,83,88,72,32,79
70,23,95,28,82,28,39,99,76,11,31,64,6,89,51,80,15,30,90,65
35,64,24,16,98,96,67,32,93,84,97,4,63,21,98,59,79,3,37,27
15,41,88,59,69,42,4,37,21,61,81,69,83,96,79,41,35,47,39,0
85,56,77,60,88,51,46,5,53,16,35,63,81,52,30,24,70,56,100,78
67,94,25,24,2,45,50,7,100,27,49,86,58,5,77,33,64,68,10,23
65,38,3,12,15,46,34,67,83,35,25,100,71,59,50,26,64,0,21,68
39,6,26,37,56,99,31,93,26,91,83,84,72,40,87,89,95,89,14,5
66,32,3,81,27,70,34,70,57,91,44,79,0,76,18,37,27,22,45,85
35,22,52,33,14,79,45,55,33,56,87,31,11,88,50,78,0,62,5,3
0,60,65,20,3,56,33,69,39,77,66,1,13,22,68,47,70,85,1,70
72,69,97,40,19,54,65,40,93,9,39,70,47,18,82,7,44,26,59,100
83,69,22,60,81,47,40,31,90,58,33,68,97,21,50,22,15,55,59,8
20,74,11,18,79,45,95,87,29,44,9,96,92,9,62,20,22,20,39,13
80,56,13,57,61,86,66,86,60,5,10,82,86,55,98,17,32,44,20,83
62,43,47,90,59,20,80,52,34,20,12,74,34,72,76,76,88,34,46,25
6,33,21,40,3,52,47,40,2,86,88,25,19,9,60,5,93,13,87,52
64,29,42,81,65,70,20,49,100,77,57,78,37,17,83,83,10,66,9,85
39,5,47,57,47,59,8,41,20,60,21,67,18,76,94,24,99,25,15,27
23,64,39,86,57,55,78,56,71,95,17,35,36,59,73,87,40,93,42,84
16,54,17,64,50,5,14,81,29,55,52,6,4,77,44,45,44,49,72,52
69,64,30,81,39,18,20,42,84,69,18,29,62,89,40,0,18,53,79,51
20,42,1,71,28,3,67,86,26,67,7,15,2,76,46,91,21,7,89,54
16,97,80,34,97,100,78,1,47,37,56,34,31,14,63,59,5,62,23,23
53,23,34,77,77,17,1,20,63,18,28,77,90,91,42,90,3,61,25,58
68,88,47,37,14,17,88,70,41,83,59,79,22,41,77,31,63,84,97,80
22,99,35,41,98,44,38,10,78,99,90,30,95,1,93,53,19,37,6,2
4,77,40,93,47,87,22,95,79,15,45,55,18,99,9,17,22,6,40,6
17,76,9,36,35,15,58,89,6,73,15,53,17,66,39,22,40,56,17,43
92,41,95,36,77,72,84,56,65,90,70,39,26,28,29,27,10,15,69,14
15,14,54,7,63,88,29,34,63,15,83,74,68,82,89,66,88,20,67,94
30,38,51,22,85,78,2,61,86,66,20,75,15,31,24,15,4,22,28,43
53,33,17,68,80,24,11,27,97,34,93,53,59,69,2,34,12,93,71,75
70,63,64,95,77,66,47,5,43,21,16,88,2,8,43,76,96,16,64,97
20,44,67,32,78,51,96,74,25,30,73,9,100,7,96,77,83,86,51,60
4,38,18,94,82,8,59,71,48,2,83,67,52,66,61,90,33,19,83,48
3,7,12,8,16,92,56,55,38,68,18,68,87,30,45,23,78,29,36,57
91,87,29,2,40,72,62,24,42,22,59,55,69,18,26,27,97,39,16,21
25,29,92,62,7,16,85,26,40,24,98,19,74,65,79,24,8,67,68,3
18,66,100,49,22,37,25,46,2,93,42,64,6,82,26,14,84,22,4,73
45,98,70,29,7,12,88,67,43,6,14,50,27,69,92,30,88,96,86,72
68,54,20,9,83,74,54,92,46,99,5,25,15,6,38,5,30,78,3,31
84,94,97,34,88,98,73,49,84,50,84,27,79,96,68,31,85,87,18,93
27,89,93,26,75,49,96,95,100,40,32,91,67,58,15,64,66,75,12,70
18,92,41,40,49,5,12,62,61,12,56,46,67,5,62,27,79,38,100,65
12,95,11,2,81,2,33,40,5,89,94,82,19,55,30,89,70,43,9,22
18,11,47,51,2,43,2,59,61,98,50,11,72,12,88,12,12,50,78,57
22,3,84,74,25,57,47,96,26,39,71,97,1,63,55,50,53,68,39,84
57,29,1,63,82,94,88,13,40,94,30,100,22,57,62,12,71,48,16,23
18,26,96,50,61,85,53,61,29,11,63,52,6,68,73,9,37,24,36,22
67,22,79,56,86,2,32,39,1,8,4,58,53,51,91,68,6,27,31,13
20,43,73,100,47,4,89,87,13,48,27,44,65,4,24,71,100,90,67,49
8,77,22,23,83,56,56,81,35,53,32,79,14,92,42,36,1,7,30,81
75,84,7,21,20,91,24,28,75,52,40,42,29,47,31,36,40,78,30,79
9,4,18,42,47,91,93,82,32,16,85,49,95,58,14,86,31,67,77,56
30,69,43,12,17,40,74,5,14,57,77,21,74,40,15,24,12,11,80,38
71,46,96,48,0,26,89,5,54,76,89,52,19,5,8,27,36,71,86,22
65,78,41,100,64,92,97,58,3,5,4,98,98,47,96,33,86,85,12,29
24,91,80,36,9,68,22,38,0,36,31,57,47,29,8,26,77,66,81,28
83,95,45,70,25,26,25,39,73,67,54,58,70,69,7,87,20,53,44,71
15,44,65,71,6,75,35,8,17,82,88,9,79,78,21,33,67,25,60,98
50,92,78,2,80,100,26,55,41,42,3,50,63,42,51,16,31,76,17,60
38,60,8,43,8,99,26,84,65,63,70,67,42,66,1,24,71,21,46,71
65,32,16,5,6,53,29,47,9,26,51,84,51,24,23,78,27,98,40,48
93,93,10,96,14,15,21,72,97,40,38,48,69,61,21,19,71,35,62,64
58,47,86,13,24,33,58,68,69,41,47,37,43,28,94,62,20,2,92,49
9,31,53,76,40,10,28,68,95,24,63,10,81,49,6,41,11,60,34,20
34,55,89,33,80,76,51,30,22,9,33,64,59,6,96,80,86,78,38,48
51,96,16,82,43,21,35,45,46,95,49,17,99,35,81,55,96,49,98,50
65,90,36,32,76,50,33,53,95,85,63,8,93,47,22,31,35,59,98,29
3,9,58,51,80,74,4,36,4,13,84,61,23,65,36,25,76,35,65,5
49,73,14,27,13,86,31,96,58,99,36,83,50,49,34,0,86,19,49,65
99,9,98,34,32,54,59,19,44,0,29,42,89,66,11,80,33,97,32,100
91,56,81,74,96,76,30,83,47,64,3,36,3,8,43,58,74,15,79,14
68,88,3,1,13,19,52,86,64,49,43,57,48,48,45,83,14,32,84,21
89,81,1,49,94,90,70,73,58,5,42,15,98,48,54,79,99,93,20,10
8,99,15,51,85,92,32,52,69,4,63,16,34,16,99,71,18,53,23,5
18,64,85,3,94,68,30,4,83,4,79,93,31,16,9,87,46,14,5,72
36,71,77,78,87,100,3,49,84,66,66,49,48,91,93,39,58,89,28,29
80,23,77,42,13,56,13,63,72,11,66,10,17,40,9,78,82,47,9,65
61,73,36,41,51,38,63,43,91,89,50,73,74,54,39,83,9,99,37,67
86,68,61,3,2,63,96,27,13,96,5,25,91,48,41,96,50,96,79,8
47,99,16,73,37,11,34,68,7,24,86,25,51,47,27,52,95,100,11,44
56,26,97,25,85,64,23,75,69,49,1,45,46,8,1,31,72,47,0,74
75,48,76,1,97,53,93,76,34,16,47,27,65,16,44,24,80,18,9,80
12,11,45,38,5,93,73,54,43,66,40,61,43,90,65,33,73,45,66,11
0,95,78,5,39,82,10,56,50,3,93,35,34,6,56,73,96,52,74,25
26,35,63,37,92,84,48,28,51,15,43,23,54,5,32,58,38,97,28,47
3,79,60,46,42,54,29,33,83,47,7,80,59,1,47,20,57,22,80,39
70,27,16,70,69,10,95,58,55,87,17,74,63,93,53,4,47,74,59,69
27,16,99,32,19,70,88,28,46,72,68,31,29,78,23,25,24,74,81,14
64,79,49,88,24,2,0,39,50,47,36,66,18,79,13,88,31,78,88,19
29,76,100,80,20,65,12,24,17,26,71,20,14,34,85,98,21,50,3,5
58,81,60,30,97,95,85,38,19,8,34,1,100,56,97,8,4,54,41,81
49,36,93,33,33,41,100,39,64,18,37,37,9,38,100,5,28,12,66,18
99,87,23,13,33,93,0,59,18,19,76,57,98,11,16,4,34,82,97,78
3,69,81,63,85,99,45,82,87,38,38,85,13,16,17,71,56,100,95,56
94,63,11,79,11,56,91,8,7,23,33,97,17,56,53,90,83,19,69,27
73,24,45,94,64,74,69,4,73,18,59,47,63,84,26,65,28,24,61,0
33,48,82,1,19,37,69,41,29,23,85,75,3,38,91,87,68,94,1,84
96,48,76,95,62,25,26,71,12,92,52,58,99,57,78,6,48,88,68,30
70,98,16,58,98,18,38,59,72,96,18,72,85,54,30,34,48,92,83,78
69,83,6,54,49,90,41,77,9,1,67,83,21,24,13,45,98,6,10,61
